path,text
0010196.png,"Slash and letter k, dark blue typographic glyphs with a soft gray drop shadow"
0010197.png,"Lowercase letter h, dark blue font with a small dot and gray drop shadow"
0010200.png,"Lowercase letter t, dark blue font with a tiny upper-right mark and shadow"
0010201.png,"Lowercase letter t, dark blue text followed by a vertical line with gray shadow"
0010202.png,"Lowercase letter t, dark blue glyph with a soft gray drop shadow below it"
0010204.png,"Lowercase letter p, dark blue font with faint vertical markings and gray drop shadow"
0010205.png,"Capital letter S, dark blue angular glyph with a soft gray drop shadow underneath"
0010206.png,"Capital letter I, dark blue serif glyph with a soft gray drop shadow underneath"
0010285.png,"Wooden chest with dark brown planks, golden corner brackets, and a central latch"
0010286.png,Bush with layered clusters of bright green leaves and dark interior shading
0010287.png,Wooden crates stacked together in an uneven dark brown vertical-plank structure
0010288.png,Wooden wall section constructed from vertical brown planks between dark horizontal borders
0010289.png,Wooden gate with horizontal brown slats framed by two dark side posts
0010290.png,Wooden chair viewed from above with a tall curved backrest and brown seat
0010292.png,Round bush forming a compact spherical mound of vibrant green leafy foliage
0010293.png,Wooden door made of dark brown vertical planks within a rectangular frame
0010294.png,Bare tree with gnarled brown leafless branches rising from a patch of grass
0010295.png,"Wooden bench shown from the side, featuring brown vertical slats and dark legs"
0010296.png,"Wooden bench in side profile, displaying a tall brown backrest and curved legs"
0010297.png,Wooden park bench seen from the front with horizontal brown slats and legs
0010298.png,"Wall clock featuring a round yellow face, black hands, and dark outer rim"
0010299.png,"Blue flag attached to a dark pole, waving rightward with fluttering triangular folds"
0010300.png,Blue checkered banner waving rightward from a dark pole with a rounded finial
0010301.png,Blue frayed flag fluttering rightward from a dark vertical post with top finial
0010302.png,"Wooden hanging sign made of vertical brown planks, attached to two top hooks"
0010303.png,Clipped green hedge or canopy resting atop a small central brown wooden stem
0010304.png,Tree stump base displaying spreading dark brown gnarly roots extending onto the ground
0010305.png,Cobblestone pathway featuring pale yellow rectangular tiles enclosed by dark brown vertical borders
0010257.png,"Wooden hanging sign on iron bracket, displaying a thick red book with golden pages"
0010258.png,"Wooden hanging sign on iron bracket, displaying a red apple with green stem"
0010259.png,"Wooden hanging sign on iron bracket, displaying silver steel chestplate armor piece"
0010260.png,"Wooden hanging sign on iron bracket, depicting a wooden bed with red bedding"
0010262.png,"Wooden hanging sign on iron bracket, displaying a bright red apple with green leaf"
0010263.png,"Wooden hanging sign on iron bracket, displaying a silver metal breastplate armor piece"
0010264.png,"Wooden hanging sign on iron bracket, showing a wooden bed with red blanket"
0010265.png,"Wooden hanging sign on iron bracket, displaying stacks of yellow gold coins"
0010270.png,Dense green leafy bush with layered foliage in dark and light green shades
0010272.png,Wooden hanging sign displaying a crossed silver sword and brown staff or wand
0010275.png,"Wooden hanging sign on an iron bracket, showing white text reading Market"
0010276.png,"Wooden hanging sign on an iron bracket, showing bold white letters reading SHOP"
0010277.png,"Wooden hanging sign on an iron bracket, displaying white sleeping symbols reading Zz"
0010278.png,"Open wooden chest with silver metal clasp and dark interior, casting a shadow"
0010279.png,"Open wooden treasure chest with yellow gold trim and dark interior, casting shadow"
0010280.png,"Wooden hanging sign on an iron bracket, displaying white text reading Market"
0010281.png,"Two cut wooden tree stumps with roots, one surrounded by green moss"
0010282.png,"Vertical wooden post standing in green grass, showing a light round cut top"
0010283.png,"Vertical dark wooden post with a round cut top, casting a gray shadow"
0010284.png,"Closed wooden storage chest with silver metal latch, casting a light shadow"
0010207.png,"Text, dark blue lowercase letters ""us"" with blurred drop shadows"
0010208.png,"Text, dark blue lowercase letter ""e"" and colon with blurred shadows"
0010210.png,"Text, dark blue lowercase letter ""s"" and comma with blurred shadows"
0010216.png,"Crate, brown wood with vertical iron bars on a plank platform"
0010217.png,"Crate, brown wood with bars on an offset wooden plank dock"
0010218.png,"Crate, brown wooden barred box centered on a stepped brick base"
0010219.png,"Cage, brown wood with dark bars on yellow stone floor tiles"
0010220.png,"Cage, brown wooden box on yellow stone tiles viewed from left"
0010221.png,"Birdhouse, brown wooden slats with layered pitched roof and round hole"
0010222.png,"Hammer, purple square head mounted on a diagonal dark wooden handle"
0010223.png,"Paint bucket, grey container dripping blue paint below an orange handle"
0010224.png,"Woman standing in profile, blonde hair, pink shirt, and blue trousers"
0010225.png,"Woman walking right, blonde hair, pink shirt, blue pants, brown shoes"
0010226.png,"Woman walking right, blonde hair, pink shirt, blue pants, mid-stride pose"
0010227.png,"Mud monster, shaggy brown creature standing with outstretched clawed hands facing left"
0010228.png,"Mud monster bust, dripping brown sludge creature with clawed arm reaching left"
0010229.png,"Mud monster bust, dripping brown sludge figure facing left with falling droplet"
0010230.png,"Mud monster bust, brown dripping sludge creature with arm extended to left"
0010231.png,"Slime monster, rounded translucent blue dome shape with a flat bottom base"
0010232.png,"Slime monster, wide flattened blue blob with lighter blue top highlights"
0010233.png,"Slime blob, wide rounded light blue jelly with a pale highlight across the top"
0010234.png,"Crescent moon, glowing bright blue with a curving soft white-blue outer radiant aura"
0010235.png,"Seed creature, round brown body with subtle eyes, mouth, and two curved top sprouts"
0010236.png,"Stone tablet, upright rectangular tan slab with engraved ancient markings and a drop shadow"
0010238.png,"Stone tablet, upright tan slab with faint markings, positioned next to a blue vertical line"
0010239.png,"Hanging banner, vertical cloth split into beige and red halves with two dangling tails"
0010241.png,"Striped awning, triangular layered canopy with alternating red and beige chevron stripes and struts"
0010242.png,"Striped awning, triangular layered canopy with alternating blue and beige chevron stripes and struts"
0010243.png,"Hanging bunting, horizontal wooden rod supporting three red vertical pennants with white borders"
0010244.png,"Vertical banner, narrow red rectangular cloth with cream trim hanging from a top rod"
0010245.png,"Garland bunting, draped string carrying five hanging blue pennants with white and black borders"
0010246.png,"Garland bunting, draped string carrying five hanging red pennants with white and black borders"
0010247.png,"Stepped blocks, two adjacent upright rectangular columns with tan and dark brown horizontal layers"
0010248.png,"Square slab, flat tan stone or wooden tile with notched corners and dark borders"
0010249.png,"Hanging shop sign, brown wooden board with green leaves beneath a left-strutted iron bracket"
0010250.png,"Hanging shop sign, blank brown wooden board suspended from a left-strutted black iron bracket"
0010252.png,"Hanging shop sign, brown wooden board displaying a thick red book under iron bracket"
0010253.png,"Wooden notice board, rectangular vertical brown plank sign supported by sturdy timber posts"
0010254.png,"Hanging shop sign, brown wooden board with green leaves beneath a right-strutted iron bracket"
0010255.png,"Hanging shop sign, blank brown wooden board suspended from a right-strutted black iron bracket"
0010381.png,"Broken ceramic shard, elongated diagonal green fragment with dark outline and sharp pointed tips"
0010384.png,"Broken ceramic shard, curved horizontal green pottery piece with dark shading along the edge"
0010387.png,"Broken ceramic vase, green vessel with fractured side spilling white grain onto the floor"
0010388.png,"Broken ceramic pot, fragmented green base buried under a pile of spilled white grains"
0010389.png,"Cracked ceramic pot, tilted round green body leaking white grains from broken top edge"
0010390.png,"Shattered ceramic pot, jagged green fragments bursting apart with white grains spilling between them"
0010391.png,"Broken ceramic shards, triangular green pottery fragment next to scattered small white grains"
0010392.png,"Shattered ceramic pot, low pile of green shards mingled with spilled white grains"
0010394.png,"Broken ceramic fragments, small pile of green pottery shards surrounded by scattered white grains"
0010395.png,"Ceramic urn, round olive-green clay vessel with tapered base and stepped matching lid"
0010396.png,"Ceramic pot, round olive-green clay jar with two curved handles and tiered lid"
0010399.png,"Ceramic vase, tall olive-green pottery urn with wide flared rim and tapering rounded body"
0010401.png,"Ceramic pot, wide round olive-green clay vessel with open flared rim and tapered base"
0010408.png,"Broken ceramic shards, shattered green pottery pieces showing hollow brown interior and curved fragment"
0010409.png,"Broken ceramic pot, large round green vessel with jagged top exposing dark brown interior"
0010410.png,"Broken ceramic pot, shattered green vessel with side handle and hollow dark brown interior"
0010416.png,"Broken ceramic pot, jagged green pottery base with sharp edges and dark hollow interior"
0010418.png,"Broken ceramic shards, two elongated green pottery fragments overlapping diagonally with dark edges"
0010419.png,"Broken ceramic shards, two overlapping green pottery fragments lying flat with dark outlines"
0010420.png,"Broken ceramic base, horizontal green pottery fragment with flat bottom and jagged upper edges"
0010347.png,"Box creature with square purple body, large eyes, jagged mouth, and feet"
0010348.png,"Box creature with square purple body, squinting eyes, jagged mouth, and feet"
0010349.png,"Box creature seen from behind, with square purple body and two feet"
0010350.png,"Box creature in profile facing right, with purple body, eyes, and feet"
0010352.png,"Box creature aiming a long black rifle, with purple square body and eyes"
0010354.png,"Box creature aiming a long black rifle to the right, with purple body"
0010355.png,"Box creature aiming a black and brown rifle, with purple square body"
0010359.png,"Box creature holding a black rifle upright, with purple body and smiling mouth"
0010361.png,"Bottle made of dark green ceramic, with narrow neck and pointed stopper"
0010362.png,"Pitcher made of dark green ceramic, with lid, side handle, and wide base"
0010365.png,"Vase made of dark green ceramic, with ruffled rim and bulbous lower body"
0010366.png,"Vase made of dark green ceramic, with wide bulbous body and flared neck"
0010370.png,"Pottery shard made of green ceramic, showing a curved shape with chipped edges"
0010371.png,"Vase made of dark green ceramic, with a jagged broken hole revealing dirt"
0010373.png,"Pot base made of dark green ceramic, broken and filled with brown dirt"
0010374.png,"Pot base made of dark green ceramic, broken and filled with brown soil"
0010375.png,Pottery fragment consisting of a green ceramic vase neck broken at both ends
0010376.png,"Pottery shard made of green ceramic, curved with two pointed broken ends"
0010379.png,"Pottery shard made of green ceramic, triangular with jagged dark green edges"
0010326.png,"Zombie boy with green skin, black cap, dark shorts, holding a small gun"
0010327.png,Zombie boy in a black cap and blue shirt slashing with a small blade
0010328.png,Medicine bottle made of white glass with a red cross emblem and brown cap
0010329.png,"Brown rat viewed from above, crawling downward with front paws extended and curved tail"
0010330.png,"Brown rat facing forward, standing on four paws with curved tail held high"
0010331.png,"Brown rat facing forward, crouching symmetrically on paws with tail curling upward"
0010332.png,"Brown rat viewed from above, turning toward the right with curled tan tail"
0010333.png,"Brown rat seen from behind, crawling upward with tail curving down to the right"
0010334.png,"Brown rat seen from behind, walking away with tail curving to the lower right"
0010335.png,"Brown rat seen from behind, walking forward with its tan tail hanging straight down"
0010336.png,"Brown rat seen from behind, angled slightly sideways with tail pointing downward"
0010337.png,Floating platform of dark green stone with grassy top and bright white underside glow
0010338.png,Floating ledge of dark green stone bordered by bright green moss on edges
0010339.png,Floating platform with a flat green grassy surface over a dark green base
0010340.png,Greyish-olive cursor arrow pointing up-left surrounded by small trailing square particles
0010341.png,Greyish-olive cursor arrow pointing diagonally up-left with trailing pale square particles
0010342.png,Olive-green cursor arrow pointing toward the upper left with pale trail squares
0010343.png,Olive-green cursor arrow aimed diagonally upward to the left with trailing particle squares
0010344.png,"Brown wooden barrel bound by horizontal bands, viewed from a slight front angle"
0010345.png,"Bent grey wire assembly featuring red tips, a blue terminal, and one green leaf"
0010306.png,Red tattered flag with torn ends mounted on a dark pole
0010307.png,Red pennant flag with pointed swallowtail ends attached to a dark pole
0010308.png,Red torn flag fluttering rightward from a dark vertical post
0010309.png,"Spaceship, white fuselage with twin laser cannons and an orange-tipped pointed nose"
0010310.png,"Small spaceship pod, white rounded hull with a yellow and orange stripe"
0010311.png,"Sleek spaceship with white body, mounted laser cannons, and an orange pointed nose"
0010312.png,"Small spaceship pod with white hull, angled cockpit, and yellow-orange stripe"
0010313.png,"Spaceship with four blaster cannons, white hull, and an orange pointed cockpit nose"
0010314.png,"Streamlined spaceship with white fuselage, wing blasters, and an orange tapered nose"
0010315.png,Glowing green leaf with bright white outer outline and internal branching veins
0010316.png,"Two miniature figures seen from behind, with blonde hair, pink shirts, and grey pants"
0010317.png,Floating alien plant or jellyfish creature with purple canopy and blue hanging tendrils
0010318.png,"Blocky landscape platform in shades of light purple, dark blue, and lavender"
0010319.png,Dark blue pointed rock formation covered in winding green vines
0010320.png,"Fiery magical effects including two flaming heads, a fire ring, and an explosion"
0010321.png,"Flaming skull above a fiery crescent ring, emitting small sparks of flame"
0010322.png,Fiery swirling projectile with a bright yellow core surrounded by orange flame bursts
0010323.png,"Boy standing in profile facing right, wearing a black cap and blue jacket"
0010324.png,"Boy in profile facing right, wearing a cap, backpack, blue jacket, and shorts"
0010325.png,"Boy standing in side profile, wearing a black cap, backpack, and blue jacket"
0010565.png,"Short sword with broad golden blade, dark red crossguard, and black hilt"
0010566.png,Mace with dark segmented shaft and spiked glowing magenta head
0010568.png,Staff with dark shaft tipped with prongs clutching bright magenta crystals
0010569.png,"Curved sword with bright magenta blade, dark guard, and green gem"
0010575.png,"Dagger with broad magenta blade, dark grey crossguard, and black grip"
0010576.png,Double-headed battleaxe with white crescent blades and dark handle with red accents
0010581.png,Spellbook with dark grey cover featuring a glowing red circular emblem
0010583.png,"Short sword with white straight blade, reddish-brown guard, and black handle"
0010589.png,Revolver handgun with light blue-grey metal barrel and dark angled grip
0010590.png,Magic staff with dark reddish-brown shaft topped by a four-lobed pink head
0010591.png,"Spear with pale blue-white blade, dark shaft, and small green wrapping"
0010592.png,"Sword with white blade, brown handle, and glowing blue crossguard"
0010593.png,Curved bow with pale blue-grey limbs and a white bowstring
0010594.png,"Dagger with straight white blade, brown crossguard, and dark brown hilt"
0010598.png,"War axe with curved silver blade, grey shaft, and rear hammer poll"
0010599.png,"Steel broadsword with grey blade, crossguard, and long textured grip"
0010600.png,Spellbook with closed silver-grey patterned cover and white page edges
0010602.png,Spear with dark grey shaft and wide triangular steel head
0010605.png,"Dagger with pointed grey steel blade, dark crossguard, and black hilt"
0010607.png,Double-headed axe with vibrant cyan blades and dark grey handle
0010477.png,"Sack made of olive green cloth, forming a rounded oblong lumpy bag"
0010478.png,Leaf sprig with two flat green leaves extending horizontally from the center
0010482.png,Dirt mound with brown earthen base and light green grass along top
0010483.png,"Sack of olive green cloth, upright rounded triangular bag with dark shading"
0010484.png,Debris consisting of torn green cloth fragments beside two small brown pebbles
0010487.png,"Sack of green cloth ripped open, spilling white powder grains to right"
0010490.png,Foliage sprig with two tapering green leaves extending out to the sides
0010492.png,Foliage clump of dark green leaves curling rightward with jagged pointed tips
0010493.png,"Bush of dense green foliage, rounded shrub shape with tiny dark stem"
0010495.png,"Sword with white blade, dark purple crossguard, pommel, and small scattered debris"
0010496.png,"Revolver handgun with grey steel cylinder and barrel, brown handle, and bullet"
0010497.png,Magic staff with blue segmented shaft and a glowing pinkish-white crystal tip
0010498.png,Axe with a light blue steel head and angled dark wooden handle
0010499.png,"Shovel with a white spade head, wooden shaft, and red cloth wrap"
0010501.png,Short sword with a broad white blade and grey steel crossguard hilt
0010503.png,"Dagger with a white steel blade, dark red crossguard, and black hilt"
0010504.png,Wooden sword with a long brown blade and dark reddish-brown crossguard hilt
0010505.png,"Wooden sword with a brown blade, thin crossguard, and dark segmented handle"
0010508.png,Axe with a broad reddish-brown wooden head attached to a dark shaft
0010510.png,"Wooden sword with a thick brown blade, burgundy crossguard, and dark hilt"
0010511.png,Wand with a brown wooden shaft and a bulbous orange-brown tip
0010513.png,Crossbow with a reddish-brown wooden frame and a dark circular pommel ring
0010516.png,Battleaxe with glowing orange double blades and a dark grey studded shaft
0010517.png,"Spellbook featuring a dark grey cover, glowing orange inset, and thick pages"
0010518.png,Handgun with a dark grey metal frame and an orange circular power cell
0010519.png,Dagger with a glowing orange triangular blade and a dark grey crossguard
0010526.png,Spear with a segmented brown shaft and a light purple crystal head
0010527.png,Blaster gun with a cone-shaped light purple barrel and dark brown grip
0010530.png,Sceptre with a dark purple wrapped handle and a light violet crystal head
0010533.png,Dagger with a short brown wooden hilt and a pale purple blade
0010536.png,"Broadsword with a dark grey blade, green leaf-like motifs, and crossguard"
0010540.png,Wooden staff made from a crooked brown branch wrapped in green leaves
0010541.png,Primitive axe with a dark grey stone head bound to a wooden handle
0010548.png,Bow with a segmented black frame and glowing cyan tips and grip
0010549.png,Sword with a bright cyan crystal blade and an ornate bronze hilt
0010552.png,Hatchet with a textured brown wooden handle and a light blue blade
0010553.png,Pistol with a dark grey lower frame and a glowing cyan upper barrel
0010555.png,Dagger with a thick black hilt and a wide light blue blade
0010558.png,"Halberd with a long brown shaft, golden crossguard, and curved golden blade"
0010563.png,"Spellbook with an ornate yellow-brown cover, red central emblem, and page edges"
0010422.png,"Fragment of a green ceramic pot, triangular shape with light green faceted pattern"
0010424.png,Broken green ceramic jug lying tilted with a side handle and white cobwebs
0010425.png,"Broken green ceramic jar missing its rim, spilling white powder onto the floor"
0010428.png,Broken green ceramic mug lying horizontally with a handle and dusty white cobwebs
0010429.png,"Broken green ceramic urn with a chipped dark rim, draped in white cobwebs"
0010434.png,"Broken green ceramic vessel shattered into pieces, entangled in thin white cobwebs"
0010436.png,Round green ceramic jar with a small fitted lid and smooth bulbous body
0010437.png,Green ceramic cauldron with two side loop handles and a wide circular rim
0010439.png,Green ceramic bottle vase with a bulbous base and a short flared neck
0010441.png,Tall green ceramic bottle with an elongated rounded body and flared circular neck
0010444.png,"Green ceramic bowl with a flat circular rim, rounded base, and shaded body"
0010448.png,"Broken base of a green ceramic pot featuring a jagged, shattered upper edge"
0010454.png,Arched green ceramic pot fragment with a hollowed underside and smooth dark outline
0010455.png,Broken green ceramic vessel fragment showing a curved neck and jagged fracture
0010458.png,Rounded green ceramic pot shard with smooth tapered edges and shaded green surface
0010461.png,Shattered green ceramic jar with a broken handle piece and stretched white cobwebs
0010462.png,Shallow broken green ceramic base filled with white cobwebs and spilled white powder
0010466.png,Dome-shaped green ceramic shard surrounded by a pile of spilled white grains
0010469.png,Two small green ceramic shards resting within scattered white grains or dust
0010476.png,Broken green ceramic pot lying on its side with a jagged shattered opening
0010660.png,"Tree trunk log, vertical dark brown textured bark with flat circular cut top"
0010661.png,"Tree stump, wide dark brown bark and flat top surrounded by green grass"
0010662.png,"Double tree stump, two connected dark brown trunks with flat cut tops"
0010663.png,"Tree trunk base, thick dark brown bark with flared roots and flat top"
0010664.png,"Tree stump, dark brown wood base encircled by bright green grass blades"
0010665.png,"Tree stump, dark brown textured bark, flared roots, and light brown cut top"
0010666.png,"Square wooden block, light tan and olive-brown horizontal halves with dark border"
0010667.png,"Rectangular wooden block, two-toned muted olive-brown surface framed by a dark border"
0010668.png,"Pointed wooden roof, dark brown timber forming a triangular gable with eaves"
0010669.png,"Angled roof piece, dark brown sloped timber with pale tan triangular side"
0010670.png,"Triangular roof gable, muted purple and beige slope with thick black outline"
0010671.png,"Tree stump, dark brown bulbous trunk ringed with vibrant green grass at bottom"
0010672.png,"Tree stump, dark brown bulbous trunk with flared roots and flat top"
0010673.png,"Small tree, thin dark brown trunk supporting a rounded green leafy canopy"
0010674.png,"Small tree, slender brown trunk with a pointed oval green leafy crown"
0010675.png,"Plant sprout, thin brown stem topped with three angular green leaves"
0010676.png,"Flat-topped tree, dark brown trunk supporting wide green foliage cut off horizontally"
0010677.png,"Round bush, spherical clump of textured green leaves with bottom grass blades"
0010678.png,"Small round bush, dark green textured foliage with grass tufts along bottom"
0010679.png,"Large green bush, dense rounded leafy foliage with a bottom grass fringe"
0010702.png,"Thorny vine with arched purple stems, yellow-green sides, and small pointed green leaves"
0010703.png,"Thorny vine fragments with purple undersides, yellow edges, and sharp green leafy thorns"
0010705.png,"Alien jellyfish creature with a green spotted dome, red accents, and dangling purple tentacles"
0010706.png,Terrain block with a light blue icy surface and dark purple shaded base
0010707.png,Terrain block with a vibrant green grassy surface and dark purple shaded base
0010710.png,"Mechanical console with a lavender base, red and yellow upper trim, and dark opening"
0010711.png,"Mechanical console with blue trim, yellow faceplate, lavender body, and a dark opening"
0010712.png,Three robotic pods in an ascending row with orange caps and purple bodies
0010713.png,Three robotic pods in an ascending row with cyan caps and yellow bodies
0010714.png,Mechanical booth with an arched red and yellow striped awning and lavender metal body
0010716.png,"Flying drone with a lavender dome, emitting a vertical trail of cyan energy bubbles"
0010717.png,"Flying drone with a yellow-orange dome, emitting a vertical trail of cyan energy bubbles"
0010718.png,"Electric lightning bolt zigzagging diagonally, composed of cyan, white, and purple energy sparks"
0010720.png,Electric lightning arc crackling horizontally in cyan and white towards a purple vertical edge
0010721.png,"Electric lightning bolt crackling horizontally, featuring sharp cyan sparks and a purple outline"
0010722.png,Beaded ring composed of light blue and lavender connected orbs with purple shadows
0010723.png,Beaded ring composed of dark purple and black connected orbs with white highlights
0010724.png,Beaded ring composed of yellow and orange connected golden orbs with purple shading
0010726.png,Diamond token with a lavender and white beveled surface and a central hollow
0010728.png,Diamond token with a golden yellow and orange beveled surface and central hollow
0010609.png,"Shortbow, curved black frame with glowing cyan insets and a thin white string"
0010610.png,"Spellbook, black leather cover with pages and glowing cyan central runes"
0010612.png,"Dagger, dark grey hilt and crossguard holding a glowing cyan segmented blade"
0010615.png,"Arrow, black notched shaft topped with a glowing cyan crystalline arrowhead"
0010617.png,"Magic staff, dark pole surmounted by a glowing red crystal and floating particles"
0010619.png,"Shortbow, black angled limbs decorated with glowing red accents and a white string"
0010622.png,"War hammer, dark angled handle topped with a blocky glowing red striking head"
0010623.png,"Battleaxe, dark handle mounted with two curved red blades glowing with energy"
0010624.png,"Sword, dark crossguard and grip supporting a glowing red serrated blade"
0010626.png,"Horseshoe magnet, tan curved body tipped with green bands and grey terminals"
0010627.png,"Ram, white woolly body and curved brown horns, viewed directly from above"
0010629.png,"Ram, overhead view of a cream-white fleece body with curled brown horns"
0010631.png,"Ram, white fleece and curved brown horns, standing and facing left side"
0010632.png,"Ram, white woolly coat and curled brown horns, walking towards the left"
0010633.png,"Ram, cream-coloured fleece with large curled brown horns, trotting towards the left"
0010634.png,"Ram, white woolly animal with coiled brown horns, captured mid-stride facing left"
0010635.png,"Ram, white woolly fleece and curled brown horns, walking towards the right"
0010636.png,"Ram, cream-coloured woolly body and curled brown horns, standing facing right side"
0010637.png,"Ram, white fleece with large curved brown horns, stepping towards the right"
0010638.png,"Ram, white woolly coat and curled brown horns, grazing towards the right"
0010730.png,Square metal hatch with dark purple border and black segmented geometric lines
0010732.png,Segmented mechanical tail with light blue metallic pods connected diagonally
0010736.png,"Futuristic chest with light blue casing, cyan accents, and an open lid"
0010737.png,"Compact futuristic chest with light blue casing, purple trim, and open lid"
0010738.png,"Futuristic chest with bright green trim, lavender casing, and open lid"
0010739.png,"Futuristic chest with light blue base, green corner accents, and open lid"
0010740.png,"Futuristic chest with orange plating, bright green trim, and open lid"
0010741.png,"Compact futuristic chest with orange casing, green accents, and dark open interior"
0010753.png,"Compact futuristic chest with orange body, blue trim, and dark open interior"
0010754.png,"Futuristic chest with lavender casing, green corner highlights, and open lid"
0010757.png,"Compact futuristic chest with orange casing, purple trim, and open lid"
0010758.png,"Futuristic chest with orange body, bright green corner accents, and open lid"
0010764.png,"Framed landscape painting with gold border, green hill, and black stick figure"
0010765.png,Paper document with ragged yellow edges and black horizontal text markings
0010766.png,Green hammer with a square emerald head and angled wooden handle
0010767.png,Armored humanoid monster made of spiky grey metal with segmented body parts
0010769.png,Armored humanoid monster with outstretched spiky grey limbs and segmented plates
0010770.png,Armored robotic figure hunched forward with round grey shoulders and segmented plates
0010771.png,"Floating mechanical probe with a grey central core, side panels, and segmented tail"
0010773.png,Winged metallic figure with pointed dark grey head and spread wing-like plates
0010680.png,Bush made of dense green leaves with dark green shading and pointed foliage edges
0010681.png,"Stone block, brown and grey stone with green ivy climbing the right side"
0010682.png,"Stone block, tan and brown masonry with a slanted upper right edge"
0010683.png,"Stone structure, two brown and tan masonry blocks forming a peaked sloped top"
0010684.png,"Round bush, spherical mass of tightly packed dark green leaves with light highlights"
0010685.png,"Bush, dense rounded clump of dark green leaves with irregular textured outer edges"
0010686.png,"Round bush, dark green spherical cluster of leafy foliage with subtle highlight spots"
0010687.png,"Bush, wide horizontal cluster of dark and bright green foliage with jagged edges"
0010688.png,"Fantasy plant, orange-yellow cap on a purple stalk with dangling green vines"
0010690.png,"Desert ground block, yellow sand dunes above a dark purple and black base"
0010691.png,"Desert ground block, reddish-orange surface dunes resting on a dark purple rocky layer"
0010692.png,"Triangular rock, purple and brown pointed boulder intertwined with climbing green vines"
0010694.png,"Alien plant stalk, curling purple stem with spiky green leaves at the top"
0010695.png,"Fern-like plant, deep purple base sprouting broad arching green and cyan leaves"
0010696.png,"Curved vine segment, purple base with an arched crest of yellow and green"
0010697.png,"Twisted vine, vertical S-shaped purple stalk bordered with bright yellow and teal fronds"
0010698.png,"Curved vine segment, purple base arching downward with yellow-green foliage on top"
0010699.png,"Crawling vine, looped purple root bristling with spiky yellow and green leaf fronds"
0010700.png,"Hanging vine plant, small purple top tuft with two long, slender green tendrils"
0010701.png,"Hanging vine, vertical segmented purple stem adorned with spiky teal and green foliage"
0010639.png,"Goat seen from behind, with shaggy white fur, curled horns, and hooves"
0010640.png,"Goat seen from behind, with white fur, curved brown horns, and legs"
0010641.png,"Goat viewed from behind, with white fleece, curled horns, and narrow legs"
0010642.png,Axe with a square turquoise stone head and dark brown wooden handle
0010643.png,Drumstick with textured golden-brown roasted meat attached to a pale white bone
0010644.png,Axe with a square lime-green head and dark brown angled wooden handle
0010645.png,"Chick with a yellow square body, black eyes, and an orange beak"
0010646.png,"Chick with a yellow square body, black square eyes, and orange beak"
0010647.png,"Chick with a yellow square body, black eyes, orange beak, and feet"
0010648.png,"Chick facing right, with a yellow square body, black eye, and beak"
0010649.png,"Chick facing right, with yellow square body, orange beak, and black feet"
0010651.png,"Chick facing right, with yellow square body, single black eye, and beak"
0010652.png,"Chick viewed from behind, with a solid yellow square body and tuft"
0010653.png,"Chick seen from behind, with a blocky yellow body and head tuft"
0010654.png,"Gold nugget with sparkling yellow facets, white highlights, and deep purple shadows"
0010655.png,Gold nugget with bright yellow crystalline facets and a dark purple base
0010656.png,"Gold nugget with purple shading, resting above a thin purple horizontal line"
0010657.png,"Gold nugget with purple shading, enclosed between two horizontal purple framing lines"
0010658.png,"Gold nugget with yellow highlights, framed by thin purple boundary lines"
0010659.png,"Gold nugget with dark purple shading, resting on a horizontal purple line"
0010820.png,"Spiked metallic mine, round grey body with dark purple-tinted spikes radiating outward"
0010821.png,"Spiked metallic cluster, grey and lavender irregular shape with dark spikes pointing outward"
0010822.png,"Curved metallic link, S-shaped grey segment with lavender shading and dark outline"
0010823.png,"Green armored helmet, rounded dome with bright yellow accents and black outlines"
0010826.png,"Chibi green soldier, armored suit with blue visor and white gun attachment"
0010827.png,"Chibi green soldier facing forward, featuring blue visor and white gun attachment"
0010831.png,"Chibi green soldier facing right, wearing helmet with blue visor and white blaster"
0010832.png,"Chibi green soldier walking right, wearing green armor with a blue visor"
0010833.png,"Chibi green soldier upper body facing right, with blue visor and white blaster"
0010834.png,"Chibi red soldier facing right, wearing red armor with blue visor and blaster"
0010835.png,"Chibi red soldier running right, featuring red armor, blue visor, and blaster"
0010837.png,"Chibi green soldier facing left, green armored suit with white front blaster"
0010838.png,"Chibi green soldier facing left, wearing green armor with a blue visor"
0010839.png,"Chibi green soldier running left, with blue visor, green armor, and white weapon"
0010841.png,"Chibi red soldier facing left, wearing red armor with a blue visor"
0010843.png,"Bipedal lavender robot, featuring a green glass cockpit, yellow interior, and black shadow"
0010844.png,"Bipedal lavender robot walking forward, featuring a green glass cockpit and black ground mark"
0010845.png,"Two miniature lavender combat robots stacked vertically, with green cockpits and small sparks"
0010846.png,"Bipedal lavender robot stepping forward, showing a green glass cockpit and black ground mark"
0010847.png,"Bipedal lavender robot mid-stride, showing green cockpit, lavender limbs, and black ground marks"
0010848.png,"Robotic mech suit, lavender metal body with a glowing green helmet containing a skull"
0010849.png,"Two miniature robotic figures stacked vertically, one green-visored and one floating blue android"
0010850.png,"Robotic mech suit, lavender metal armor with a glowing green helmet encasing a skull"
0010851.png,"Hovering robotic warrior, lavender metal body with red eyes, arm cannon, and thruster exhaust"
0010852.png,"Hovering robotic warrior, purple metal body with red eyes, arm cannon, and glowing thruster"
0010853.png,"Golden skeleton warrior, metallic yellow robotic armor with glowing eye sockets facing forward"
