path,text
003469.png,Shoreline terrain tile with blue water on left and a light gray shore border
003470.png,Shallow water tile showing blue water with gray and purple rocky shore corner
003471.png,Shallow water tile showing blue water with a gray and purple rocky corner
003472.png,Stone floor terrain tile in purple-gray with a notched light gray left edge
003473.png,"Stone floor terrain tile rendered as a flat, solid square of purple-gray"
003474.png,Stone floor terrain tile in purple-gray with a notched light gray right edge
003475.png,Stone floor terrain tile in purple-gray with a light gray top-right corner
003476.png,Stone floor terrain tile in purple-gray with a light gray top-left corner
003477.png,Grass terrain tile in dark green featuring two small pink and white flowers
003478.png,Water terrain tile in bright blue dotted with white foam and purple ripples
003479.png,Sand terrain tile in orange speckled with several small bright yellow dots
003480.png,Stone terrain tile in purple-gray speckled with small light and dark square debris
003522.png,"Wall tile with concentric borders of dark brown, cream, and purple around grey stone"
003523.png,"Wall tile with horizontal stripes of dark brown, cream, purple, and grey stone"
003524.png,"Wall tile with dark brown, cream, and purple right-angle borders enclosing grey stone"
003525.png,"Archway tile with concentric arch borders of dark brown, cream, and purple"
003526.png,"Wall tile with outer dark brown, cream, and purple borders around dark stone bricks"
003527.png,"Wall tile with horizontal bands of dark brown, cream, and muted purple stone"
003528.png,"Wall tile with top-right corner borders of dark brown, cream, and muted purple"
003529.png,"Archway tile with concentric rectangular arch borders of dark brown, cream, and purple"
003530.png,Wall tile with top-left borders of dark brown and cream framing light grey stone
003531.png,"Wall tile with horizontal layers of dark brown, cream, and light grey stone"
003541.png,Triangular ramp with a blue stepped incline and a single dark purple square
003542.png,"Square wall tile with vertical stripes in dark brown, cream, and muted purple"
003543.png,"Square stone block in dark grey, speckled with three small purple mineral flecks"
003544.png,"Square wall tile in dark grey, featuring purple, cream, and brown vertical stripes"
003545.png,"Striped pillar tile with alternating vertical bands of dark brown, cream, and purple"
003546.png,Square lavender tile bordered on the left by cream and dark brown vertical stripes
003547.png,Square purple tile decorated with three dark brown square specks near the center
003548.png,Square lavender tile bordered on the right by dark brown and cream vertical stripes
003549.png,"Striped wall section with vertical bars of dark brown, cream, and muted lavender"
003550.png,Light grey square tile bordered on the left with cream and dark brown stripes
003551.png,Light grey square block marked with three muted purple square spots across its face
003552.png,Light grey square tile bordered
003562.png,Water surface tile in bright blue with small purple floating debris
003563.png,"Corner border tile with dark gray center and purple, cream, and brown stripes"
003564.png,"Edge border tile with dark gray upper section and purple, cream, brown stripes"
003565.png,"Corner border tile with dark gray center, small square, and multi-colored edges"
003566.png,U-shaped channel border tile with dark gray interior and layered border stripes
003567.png,"Corner border tile with purple center framed by dark gray, cream, brown stripes"
003568.png,"Edge border tile with purple top and horizontal stripes of dark gray, cream, brown"
003569.png,"Corner border tile with purple center, dark square dot, and layered right-angle borders"
003570.png,U-shaped channel border tile with purple center framed by layered vertical stripes
003571.png,"Corner border tile with light gray center and brown, cream, dark gray edges"
003572.png,"Edge border tile with light gray top and horizontal brown, cream, dark stripes"
003581.png,"Sloped wall tile, purple and gray diagonal sections divided by a dark stepped edge"
003582.png,"Arched doorway, gray frame enclosing a beige interior with horizontal white ladder rungs"
003583.png,"Water shoreline tile, bright blue and gray diagonal sections divided by a stepped edge"
003584.png,"Wall tile, purple surface with a dark notched border along the left edge"
003585.png,"Brick wall tile, purple surface accented with three dark horizontal rectangular brick marks"
003586.png,"Wall tile, purple surface with a dark notched border along the right edge"
003587.png,"Wall column tile, purple center flanked by dark notched borders on both sides"
003588.png,"Wall tile, bright pink surface with a dark notched border along the left edge"
003589.png,"Brick wall tile, bright pink surface accented with three dark horizontal rectangular marks"
003590.png,"Wall tile, solid bright pink flat square with uniform color across the entire surface"
003591.png,"Wall tile, bright pink surface with a dark notched border along the right edge"
003601.png,Pathway tile: grey vertical path bordered by dark brown edges with purple rectangular tabs
003602.png,First aid sign: light grey square panel centered with a dark green cross
003603.png,Patterned floor tile: purple square plate with a dark grey cross and dot pattern
003604.png,Patterned floor tile: bright pink square plate with a muted purple cross pattern
003605.png,Patterned floor tile: light grey square plate with a muted purple cross pattern
003606.png,Wall corner tile: purple square with dark brown borders on left and bottom edges
003607.png,"Wall cabinet: brown frame enclosing a white compartment, blue handle, and purple lower panel"
003608.png,Wall tile: purple upper section with a solid dark brown horizontal bottom border
003609.png,Wall corner tile: purple section bordered by dark brown on right and bottom edges
003610.png,Wall niche tile: purple central recess surrounded by a dark brown notched frame
003611.png,Wall corner tile: pink square with dark brown borders along left and bottom edges
003612.png,"Wall cabinet: brown frame with pink top trim, white compartment, and purple lower base"
003613.png,Wall tile: bright pink upper section over a solid dark brown horizontal bottom band
003614.png,Wall corner tile: pink square bordered by dark brown along right and bottom edges
003615.png,Wall niche tile: pink central recess enclosed by a dark brown notched outer border
003616.png,"Wall section: cream wall panel, light grey vertical pillar, purple ceiling, dark grey corner"
003617.png,"Wall doorway: cream wall with dashed horizontal belt, purple header, and brown side pillars"
003618.png,Wall section: cream wall panel between two light grey vertical pillars beneath purple ceiling
003619.png,"Wall section: cream wall, central grey pillar, purple ceiling, and dark brown right edge"
003620.png,Wall alcove: cream central panel framed by purple header and dark brown outer borders
003661.png,"Building wall left corner with a shuttered window, grey facade, and purple trim"
003662.png,"Building doorway with an open cream entrance, dark brown frame, and grey wall"
003663.png,"Building wall section with a central shuttered window, grey facade, and brown base"
003664.png,"Building wall right corner with a shuttered window, grey facade, and purple trim"
003665.png,Building wall section with a central shuttered window between vertical purple trims
003666.png,Awning canopy with yellow and white vertical stripes and a scalloped bottom edge
003667.png,Awning canopy with red and brown vertical stripes and a scalloped bottom edge
003668.png,Awning canopy with blue and white vertical stripes and a scalloped bottom edge
003669.png,"Platform tile, dark brown with a purple border along top and left edges"
003670.png,"Platform tile, dark brown with a horizontal purple stripe near the top edge"
003671.png,"Platform tile, dark brown with a purple border along top and right edges"
003672.png,"Platform tile, dark brown with a small purple inner corner at bottom right"
003673.png,"Platform tile, dark brown with a small purple inner corner at bottom left"
003674.png,Dark brown floor tile patterned with multiple horizontal purple stripes and bands
003675.png,"Floor tile, dark brown with two concentric curved purple tracks in bottom-right corner"
003676.png,"Floor tile, dark brown with two parallel horizontal purple stripes across the middle"
003677.png,"Floor tile, dark brown with two concentric curved purple tracks in bottom-left corner"
003678.png,"Floor tile, dark brown with horizontal purple track branching downward into vertical paths"
003679.png,"Floor tile, dark brown with purple tracks branching downward and across the surface"
003680.png,"Platform tile, dark brown with a vertical purple stripe along the left edge"
003621.png,Floor corner tile with dark brown borders on the left and bottom and grey surface
003622.png,"Single bed with purple blanket, white pillow, and dark brown frame against a grey wall"
003623.png,Floor tile with a dark brown border along the bottom and grey surface above
003624.png,"Floor tile with dark brown bottom border, grey stone surface, and purple brick accents"
003625.png,Floor tile with dark brown walls on three sides forming a grey rectangular alcove
003626.png,"Wall alcove tile with purple fill, dark left wall, and vertical brown framed opening"
003627.png,Rectangular dark brown desk with cream drawer centered on a square purple floor mat
003628.png,Rectangular dark brown furniture unit with cream and grey panels on a purple rug
003629.png,"Wall alcove tile with purple fill, dark right wall, and vertical brown framed opening"
003630.png,Narrow alcove tile between two dark brown walls with central framed purple and cream unit
003631.png,"Wall alcove tile with bright pink fill, dark left wall, and"
003641.png,"Wall tile with a vertical window, light grey surface, and dark purple left border"
003642.png,"Wall tile with a small dark window, light grey frame, and purple top accent"
003643.png,"Wall tile with a central rectangular window, purple panes, and light grey surface"
003644.png,"Wall tile with a vertical window, light grey surface, and dark purple right border"
003645.png,"Wall tile with a central framed window, purple accents, and dark grey side pillars"
003646.png,"Building wall tile with a dark base, purple upper section, and framed rectangular window"
003647.png,"Doorway tile with a beige sliding door, dark grey pillars, and purple lintel"
003648.png,"Building wall tile with a dark base, purple upper section, and central two-pane window"
003649.png,"Building wall tile with a window, dark base, and purple upper right corner"
003650.png,"Building wall tile with dark side pillars, purple top, and central rectangular window"
003651.png,"Building wall tile with a dark base,"
003681.png,Square dark grey tile with a vertical purple stripe along the right edge
003682.png,Square dark grey tile with an L-shaped purple notch in the top-right corner
003683.png,Square dark grey tile with an L-shaped purple notch in the top-left corner
003684.png,Square dark grey tile with three thick horizontal purple stripes across the front
003685.png,Square dark grey tile with two vertical purple stripes down the center
003686.png,Square dark grey tile with an intersecting grid of purple horizontal and vertical lines
003687.png,Square dark grey tile with branching purple circuit pathways across the surface
003688.png,Square dark grey tile with angled purple circuit pathways branching across the surface
003689.png,Square dark grey tile with an L-shaped purple border on the left and bottom
003690.png,Square dark grey tile with a horizontal purple stripe along the bottom edge
003691.png,Square dark grey tile with an inverted L-shaped purple border on right and bottom
003692.png,Square dark grey tile with two purple hanging bars tipped
003784.png,Red shirt with short sleeves and a purple band on the left side
003786.png,City skyline with grey rectangular skyscrapers of varying heights on a peach background
003791.png,Goblet with an orange curved bowl and a small purple square base
003792.png,Cloud depicted in solid white with stepped edges across a peach sky
003793.png,Sparkles consisting of three small white glowing square specks on peach ground
003794.png,River winding vertically in bright blue water against a flat peach terrain
003798.png,Ribbon bow in bright pink with a small purple knot at the base
003761.png,"Maze wall end cap with an orange border, purple lining, and grey center"
003765.png,"Archway wall tile with a pink border, purple lining, and dark grey opening"
003766.png,Maze wall cap facing right with pink outer edges and grey interior
003767.png,"Horizontal wall segment with pink borders, purple outlines, and a dark grey center"
003768.png,Maze wall cap facing left with pink outer edges and grey interior
003771.png,Wall top with a bright blue sky above a notched purple parapet
003773.png,"Vertical wall segment with orange borders, purple outlines, and a dark grey center"
003774.png,"Corner wall tile with an orange outer corner, purple lining, and grey interior"
003775.png,"Corner wall tile with an orange top-right corner, purple lining, and grey interior"
003710.png,"Train locomotive facing left, yellow and white with purple bumpers and black wheels"
003711.png,"Train passenger car, yellow with white square windows and black bottom wheels"
003712.png,"Train cargo car, yellow and orange with a gray stripe and black wheels"
003713.png,"Train locomotive facing right, yellow and white with purple bumpers and black wheels"
003741.png,Ladder on a peach wall with a red and purple top border
003742.png,"Character head with yellow hair, pale skin, and a purple eye mask"
003743.png,"Stone floor tile, dark grey with muted purple square and cross markings"
003744.png,"Corner wall tile, dark grey with an orange upper-right corner edged in purple"
003745.png,Wall tile with an orange upper section and jagged purple border over grey
003746.png,"Corner wall tile, dark grey with an orange upper-left corner edged in purple"
003747.png,"Corner wall tile, dark grey with an orange lower-left corner edged in purple"
003748.png,"Corner wall tile, dark grey with an orange lower-right corner edged in purple"
003750.png,"Space invader alien monster, purple with square eyes on a dark grey background"
003751.png,"Corner wall tile, dark grey with a pink upper-right corner edged in purple"
003752.png,Wall tile with a pink upper stripe and jagged purple border over grey
003823.png,Beetle monster with a rounded dark blue body and glowing red eyes
003824.png,"Beetle monster with a dark blue body, glowing red eyes, and short antennae"
003825.png,"Beetle monster with a dark blue body, glowing red eyes, and two antennae"
003826.png,"Beetle monster with a dark blue body, red eyes, and black pointed legs"
003831.png,Number zero in muted purple on a peach background
003832.png,Number one in muted purple on a peach background
003833.png,Number two in muted purple on a peach background
003834.png,Number three in muted purple on a peach background
003835.png,Number four in muted purple on a peach background
003836.png,Number five in muted purple on a peach background
003837.png,Number six in muted purple on a peach background
003861.png,Orange block with small rectangular notches on its top and left outer edges
003862.png,"Right-angled ramp with stepped orange diagonal slope, purple middle section, and dark grey base"
003863.png,"Right-angled ramp facing left with stepped orange slope, purple layer, and dark grey base"
003864.png,Stepped pyramid shape composed of solid bright pink horizontal layers rising to a point
003865.png,"Right-angled ramp with stepped pink diagonal slope, purple middle band, and dark grey corner"
003866.png,"Right-angled ramp facing left with stepped pink slope, purple band, and dark grey base"
003867.png,Orange square block featuring small offset tabs extending from top-right and bottom-left corners
003868.png,Pink square block featuring small offset tabs along its upper and lower side edges
003869.png,Mechanical bolt with a red and purple T-shaped head atop a threaded grey shaft
003870.png,Platform tile with a wide orange top resting on a tapered purple and grey base
003871.png,"Archway tunnel entrance with an orange curved frame, purple border, and dark grey opening"
003872.png,"Horizontal tunnel piece with an orange rounded casing, purple outline, and dark grey opening"
003873.png,"Horizontal tunnel piece with an orange capped right side, purple lining, and dark center"
003874.png,"Inverted triangular slope with an orange stepped diagonal, purple band, and grey ceiling corner"
003875.png,"Inverted triangular slope with a dark grey ceiling corner, purple band, and orange diagonal"
003876.png,"Archway tunnel entrance with a pink curved frame, purple border, and dark grey opening"
003877.png,"Horizontal tunnel piece with a pink rounded casing, purple outline, and dark grey opening"
003878.png,"Horizontal tunnel piece with a pink capped right side, purple lining, and dark center"
003879.png,"Inverted triangular slope with a pink stepped diagonal edge, purple band, and grey corner"
003880.png,"Inverted triangular slope with a dark grey ceiling corner, purple band, and pink diagonal"
003881.png,Square stone block with an orange top-left border and dark grey interior
003882.png,Square stone block with an orange top-right border and dark grey interior
003883.png,Square stone block with a pink top-left border and dark grey interior
003884.png,Square stone block with a pink top-right border and dark grey interior
003885.png,Red flag with notched edges waving from a grey vertical flagpole
003886.png,U-shaped wall block with an orange outer border enclosing a grey vertical slot
003887.png,Square stone block with an orange bottom-left border and dark grey interior
003888.png,Square stone block with an orange bottom-right border and dark grey interior
003889.png,U-shaped wall block with a pink outer border enclosing a grey vertical slot
003890.png,Square stone block with a pink bottom-left border and dark grey interior
003891.png,Square stone block with a pink bottom-right border and dark grey interior
003892.png,Red cube monster with a flat square body and two white square eyes
003921.png,Cake platform tile with dripping golden caramel frosting and brown chocolate base
003922.png,"Cake platform corner tile with golden caramel frosting, brown sponge, and dark borders"
003923.png,Strawberry cake tunnel tile with white dripping icing between dark grey outer borders
003924.png,Strawberry cake corner tile with white dripping frosting and dark top and left borders
003925.png,Strawberry cake platform tile with dripping white icing and dark grey top border
003926.png,Strawberry cake corner tile with dripping white frosting and dark top and right borders
003927.png,"Round macaron with pink filling, white specks, and a dark circular outline"
003928.png,Cheese platform block with rounded left dark edge and yellow textured surface
003929.png,Cheese platform tile with yellow speckled middle and dark top and bottom edges
003930.png,Cheese platform block with rounded right dark edge and yellow textured surface
003931.png,Bottle neck tile showing brown liquid inside a dark tapering nozzle and borders
003932.png,"Cake platform tile with caramel drips, brown sponge, and dark horizontal borders"
003933.png,"Cake platform block with rounded right edge, caramel drip, and brown sponge"
003934.png,Cake column tile with brown speckled sponge between two dark vertical borders
003935.png,Cake wall tile with brown speckled sponge and a dark left border
003936.png,Cake block tile with brown sponge covered in light and dark speckles
003937.png,Cake wall tile with brown speckled sponge and a dark right border
003938.png,"Layered cake column tile with pink, brown, and white stripes between dark borders"
003939.png,"Layered cake wall tile with pink, brown, and white stripes, dark left border"
003940.png,"Layered cake block tile with alternating horizontal stripes of pink, brown, and white frosting"
003941.png,"Layered cake block with horizontal pink, white, and brown stripes, bordered right"
003942.png,"Marshmallow dome, rounded pink top with white highlights and a dark outline"
003943.png,"Orange pouch tied at the neck, with vertical shading and dark outline"
003944.png,"Candy corn with white top, orange middle band, and yellow rounded base"
003945.png,"Glass bottle lying horizontally, brown body with orange neck pointing left"
003946.png,"Biscuit platform block, light brown with top crust layer and dark borders"
003947.png,"Biscuit platform end, rounded right edge with light crust stripe on top"
003948.png,"Candy cane hook, curved top striped with orange and white segments"
003949.png,"Cookie block, brown square with darker chocolate chips, bordered on three sides"
003950.png,"Cookie corner block, brown square with chips, bordered on bottom and left"
003951.png,"Cookie block, brown square with scattered chocolate chips and a bottom border"
003952.png,"Cookie corner block, brown square with chips, bordered on bottom and right"
003953.png,"Marshmallow block, pink square with lighter flecks, bordered on bottom and sides"
003954.png,"Marshmallow corner block, pink square with specks, bordered on left and bottom"
003955.png,"Marshmallow block, pink square dotted with lighter flecks and a bottom border"
003956.png,"Marshmallow corner block, pink square with specks, bordered on bottom and right"
003957.png,"Marshmallow pillar piece, pink hourglass shape with dark outlines on the sides"
003958.png,"Candy cane segment, straight vertical striped shaft in alternating orange and white"
003959.png,"Square cracker, golden-brown biscuit with rounded corners and four center indentations"
003960.png,"Rolled cake end, horizontal orange cylinder showing a brown cross-section circular face"
003841.png,"Multiplication sign, blocky purple letter X with thick diagonal arms"
003842.png,"Percent sign, purple diagonal slash with two square dots at opposite corners"
003843.png,"Heart, solid bright red shape with two upper lobes and pointed base"
003844.png,"Heart, vertically split with a bright red left half and purple right half"
003845.png,"Heart, solid purple shape with two rounded upper lobes and pointed base"
003846.png,"Digit zero, tall blocky purple numeral with a hollow rectangular center"
003847.png,"Digit one, tall purple numeral with a top left serif and flat base"
003848.png,"Digit two, blocky purple numeral with horizontal top, middle step, and flat base"
003849.png,"Digit three, blocky purple numeral with two stacked open loops facing right"
003850.png,"Digit four, blocky purple numeral with an open top and vertical right stem"
003851.png,"Digit five, blocky purple numeral with a flat top bar and square bottom loop"
003852.png,"Digit six, blocky purple numeral with a"
003961.png,"Sausage segment, orange cylinder sliced open at right end showing speckled brown interior"
003962.png,"Sausage end, orange cylindrical body tapering to a tied knot on the left"
003963.png,"Sausage segment, horizontal orange cylindrical block bordered by dark lines top and bottom"
003964.png,"Sausage end, orange cylindrical body tapering to a tied knot on the right"
003965.png,"Meat loaf corner, upper-left rounded arc of speckled brown meat with tan crust"
003966.png,"Meat loaf corner, upper-right rounded arc of speckled brown meat with dripping tan crust"
003967.png,"Meat loaf block, horizontal slice with dripping tan crust over speckled brown meat"
003968.png,"Meat loaf top, horizontal edge with dripping tan crust over speckled brown meat"
003969.png,"Ham slice corner, upper-left rounded arc of pink meat with white rim and flecks"
003970.png,"Ham slice corner, upper-right rounded arc of pink meat with white dripping rim"
003971.png,"Ham block, horizontal slice of light pink speckled meat bordered top and bottom"
003972.png,"Ham platform, flat top edge with dripping white fat over light pink speckled meat"
003973.png,"Ham slice corner, bottom-left rounded edge of pink speckled meat with white border"
003974.png,"Ham slice bottom, curved lower edge of pink speckled meat with dark outer outline"
003975.png,"Ham slice corner, bottom-right rounded edge of pink speckled meat with white border"
003976.png,"Glazed sausage end, rounded left cut showing brown interior beneath melting yellow cheese"
003977.png,"Glazed sausage end, rounded right cut showing brown interior beneath melting yellow cheese"
003978.png,"Glazed sausage end, orange body tied at left end beneath melting yellow cheese"
003979.png,"Glazed sausage segment, orange horizontal block with melted yellow cheese dripping along top"
003980.png,"Glazed sausage end, orange body tied at right end beneath melting yellow cheese"
003981.png,"Lit candle with a yellow flame, white wax, and a blue base"
003982.png,"Lit candle with a yellow flame, white wax, and an orange base"
003983.png,Stemmed goblet filled with bright blue liquid inside a white glass bowl
003984.png,Drinking glass filled with blue liquid and small bubbles inside
003985.png,"Empty drinking glass, white with a thick dark grey outline"
003986.png,Green bottle neck sealed at the top with a brown cork stopper
003987.png,"Green bottle neck, open at the top with a flared base"
003988.png,Sushi roll wrapped in dark seaweed with white rice and orange-green filling
003989.png,"Nigiri sushi topped with orange fish, white rice, and a green seaweed band"
003990.png,"Ceramic mug, plain white with a dark outline and a right handle"
003991.png,"Hamburger with brown sesame bun, green lettuce, orange cheese, and meat patty"
003992.png,"Left segment of a hamburger with brown bun, green lettuce, and cheese"
003993.png,"Middle segment of a hamburger showing layers of bun, lettuce, and cheese"
003994.png,"Right segment of a hamburger with brown bun, green lettuce, and cheese"
003995.png,"Tall hamburger with a rounded top bun, green lettuce, cheese, and patty"
003996.png,"Small hamburger with brown buns, green lettuce, orange cheese, and patty"
003997.png,Striped straw with alternating light blue and white horizontal bands
003998.png,Striped straw with alternating orange and white horizontal bands
003999.png,Empty stemmed goblet made of white glass with a dark grey outline
004000.png,Clear glass bottle neck with a flared base and dark grey outline
004041.png,"Grass terrain block, square with bright green grass top, brown dirt base, and dark slate outline"
004042.png,"Grass platform tile, left-edge section with green grass, brown dirt, and dark border on three sides"
004043.png,"Grass platform tile, middle section with green grass over brown dirt, bordered on top and bottom"
004044.png,"Grass platform tile, right-edge section with green grass, brown dirt, and dark border on three sides"
004045.png,"Dirt background block, seamless light brown soil with scattered darker specks and green bottom-right corner"
004046.png,"Dirt background block, seamless light brown soil with scattered darker specks and green bottom-left corner"
004047.png,"Soil block, square brown dirt tile enclosed in dark brown border, patterned with darker speckles"
004048.png,"Yellow block, golden square tile with four corner rivets, enclosed by a dark brown border"
004049.png,"Question mark block, golden square with a central white question mark and dark brown border"
004050.png,"Coin block, golden yellow square featuring a central white hollow ring and dark brown border"
004051.png,"Mushroom platform block, red square with white spots, brown top edge, and scalloped tan trim"
004052.png,"Mushroom platform middle block, red surface with white spots, dark top, and notched tan trim"
004053.png,"Mushroom platform corner block, red surface with white spots, bordered along the top and left"
004054.png,"Mushroom platform corner block, red surface with white spots, bordered along the top and right"
004055.png,"Green bush clump, rounded foliage cluster with dark green outline and textured light green leaves"
004056.png,"Foliage top-left tile, green bush segment with dark outline along top and rounded left edge"
004057.png,"Foliage top-middle tile, green bush segment with dark outline across straight top edge and speckled surface"
004058.png,"Foliage top-right tile, green bush segment with dark outline along top and rounded right edge"
004059.png,"Wooden bridge plank, diagonal brown rectangular bar with a light orange center and dark border"
004060.png,"Oval bridge plank, diagonal rounded brown pill shape with an orange center and dark outline"
004021.png,"Pink alien creature wearing a clear round space helmet, with one central eye"
004022.png,"Yellow alien creature wearing a clear round space helmet, with small dark eyes"
004023.png,"Beige alien creature wearing a clear space helmet, with legs spread wide apart"
004024.png,"Beige alien creature wearing a clear space helmet, standing with legs close together"
004025.png,Yellow square face block with small dark eyes and an unhappy open mouth
004026.png,Yellow square face block with angry eyes and a gritted-teeth white mouth
004027.png,Golden beetle creature with two raised wings and a dark brown outline
004028.png,Golden beetle creature with folded narrow wings and a dark brown outline
004029.png,"Drill machine with a pointed grey bit, red dome, and small treads underneath"
004030.png,"Drill machine with a pointed grey bit, red dome, and shifted walking treads"
004031.png,"Drill machine with a pointed grey bit, red dome, and flat grey base"
004032.png,Blue and grey mechanical walking chest with small dark legs underneath
004033.png,Blue and grey mechanical walking chest with shifted dark legs underneath
004034.png,Blue and grey mechanical chest with white markings and no visible legs
004035.png,"Bat creature with an orange head, white eyes, and wings pointed upwards"
004036.png,Bat creature with an orange head and curved grey wings curled downwards
004037.png,Bat creature with an orange head and grey wings spread out horizontally
004038.png,Blue and grey mechanical block creature with four dark legs stepping forward
004039.png,Blue and grey mechanical block creature with four dark legs stepping backward
004040.png,Blue and grey mechanical block resting flat with no visible legs
004081.png,"Ground tile, bordered on all four sides in dark slate, layered tan and brown"
004082.png,"Ground tile, dark slate border on top, left, and bottom, open on right"
004083.png,"Ground tile, bordered only at top and bottom in dark slate, open sides"
004084.png,"Ground tile, dark slate border on top, right, and bottom, open on left"
004085.png,"Square pyramid block, four triangular brown and tan facets within a dark border"
004086.png,"Angled roof tile, sloped brown and tan faces with left and bottom borders"
004087.png,"Ground tile, horizontal tan and brown layers framed by top and bottom borders"
004088.png,"Angled roof tile, sloped tan and brown faces with top and right borders"
004089.png,"Tree trunk segment, vertical tan wood surface bordered by dark brown textured bark"
004090.png,"Water tile, dark wavy crest along top edge above light blue bubbly water"
004091.png,"Waterfall tile, vertical blue stream with light bubbles flanked by dark side borders"
004092.png,"Waterfall tile, light blue flowing water with tiny bubbles between dark side borders"
004093.png,"Foliage column tile, emerald green center with specks flanked by dark vertical borders"
004094.png,"Foliage corner tile, emerald surface with bottom-left corner framed by dark border"
004095.png,"Foliage tile, flat emerald surface with dark border along the bottom edge"
004096.png,"Foliage corner tile, emerald surface with bottom-right corner framed by dark border"
004097.png,"Heart container, fully filled red heart outlined with a dark red border"
004098.png,"Half heart container, red left half and hollow right half in dark outline"
004099.png,"Wooden fence, brown horizontal slats connecting two vertical wooden posts in dark outline"
004100.png,"Ground tile, bordered on top, left, and right in dark slate, open bottom"
004101.png,"Ground block with brown soil, light tan top layer, and dark left edge"
004102.png,"Ground block with brown soil, light tan top surface, and dark upper border"
004103.png,"Ground block with brown soil, light tan upper layer, and dark right edge"
004104.png,Wooden pole with two grey curved metal arms branching from the top
004105.png,Metal bracket in a grey U-shape with a notched center and dark outline
004106.png,Wooden ladder with brown vertical rails and four horizontal climbing rungs
004107.png,"Tree trunk with tan wooden bark, darker brown sides, and a flared base"
004108.png,Water block in solid cyan blue patterned with tiny light blue square flecks
004109.png,Waterfall section of cyan flowing water with dark side borders and white foam
004110.png,Waterfall section of cyan water framed by dark borders over a foamy bottom
004111.png,Bush block of green foliage with pale green spots and dark outer edges
004112.png,Bush tile of green foliage with light green top highlights and dark borders
004113.png,Bush platform of green foliage featuring a bright top band and dark borders
004114.png,Bush block of green leaves with lighter speckles and a dark rounded outline
004115.png,Vertical lever standing upright on a brown base with grey and orange handle
004116.png,Diamond gemstone in brilliant cyan blue with a wide dark grey outline
004117.png,Diagonal lever pointing up-left from a brown base with an orange handle
004118.png,Diagonal lever pointing up-right from a brown base with an orange handle
004119.png,Metal floor spikes consisting of two grey triangular points outlined in dark grey
004120.png,Terrain block displaying light blue sky over brown soil within a dark frame
004141.png,Ground cross-section tile showing brown dirt beneath light blue area with dark border
004142.png,Dirt tile in brown with scattered light and dark square speckles
004143.png,Wooden mast pole with curved dark grey metal base supports
004144.png,"Orange flag attached to a dark grey vertical pole, waving rightward"
004145.png,Orange flag waving to the right on a dark grey pole
004146.png,Blue curved pipe corner section with dark grey outer and inner edges
004147.png,Blue curved pipe corner section facing upward with dark grey borders
004148.png,Blue pipe segment featuring a widened central joint with grey outlines
004149.png,Brown wooden log segment with rough bark edges and dark flecks
004150.png,Wooden T-junction post with brown side branches and a lighter knot
004151.png,Brown wooden branch stump with irregular jagged edges and darker bark
004152.png,Horizontal brown wooden beam with small bark knobs and dark outlines
004153.png,"Brown wooden fence with two posts, a horizontal rail, and diagonal brace"
004154.png,Stepped pedestal with an orange flat top and grey metal base
004155.png,Brown wooden fence with two short posts joined by a central rail
004156.png,Wide mechanical pedestal featuring a flat orange top on grey stepped tiers
004157.png,Brown dirt path tile bounded by dark grey vertical borders on both sides
004158.png,Brown dirt tile with a dark grey vertical border on the left
004159.png,Brown dirt tile textured with scattered light and dark square speckles
004160.png,Brown dirt tile with a dark grey vertical border on the right
004161.png,Green grass plant with two tall curved rounded stalks and light specks
004162.png,Evergreen pine tree with layered green foliage and a small brown trunk
004163.png,Green saguaro cactus with two small side branches and a dark outline
004164.png,Brown wooden door with a small white window panel and simple frame
004165.png,Horizontal blue pipe section featuring a wide rim on the left opening
004166.png,Horizontal blue pipe segment with a vertical raised band in the middle
004167.png,Horizontal blue pipe section featuring a wide rim on the right end
004168.png,Vertical blue pipe segment with a wide opening rim at the bottom
004169.png,Brown tree trunk section with a stubby branch extending to the left
004170.png,Brown tree trunk base with roots flaring outward at the bottom
004171.png,Brown tree trunk section with a short broken branch on the right
004172.png,Brown jagged rock cluster with irregular facets and dark brown outlines
004173.png,Tan mushroom with a rounded yellow-brown cap and a slender stalk
004174.png,Green grass clump with two short rounded blades curving outwards
004175.png,Red mushroom with a white spot on the cap and pale stalk
004176.png,Square brown dirt block with dark borders along three outer sides
004177.png,Square brown dirt block with dark borders on the bottom and left
004178.png,Square brown dirt block with speckled soil and a dark bottom border
004179.png,Square brown dirt block with dark borders on the bottom and right
004180.png,Brown rectangular platform block with dark outlines and two lighter square markings
004221.png,"Grey stone ledge tile with stepped upper surface, muted grey tones and pale base"
004222.png,"Grey stone ledge tile with stepped right corner, shaded surface and pale base"
004223.png,Grey stone block tile with stepped top edge and dark grey borders
004224.png,Grey stone corner block tile with stepped top edge and dark right border
004225.png,Grey stone square tile with dark left border and corner accent marks
004226.png,Grey stone square tile with faint corner notches and pale bottom band
004227.png,Grey stone wall tile with dark bottom edge and pale horizontal highlight stripe
004228.png,"Grey stone corner tile with dark top and left borders, pale horizontal stripe"
004229.png,Grey stone wall tile with dark horizontal borders and pale highlight stripe
004230.png,"Grey stone wall tile with dark borders, light horizontal stripe and speckled surface"
004231.png,Grey stone corner wall tile with dark right border and pale horizontal stripe
004232.png,Brown dirt cliff slope ascending to the right with stepped rocky brown tiers
004233.png,"Brown dirt cliff slope ascending to the right, overgrown with green moss patches"
